,log_return,log_return,log_return,open_gap_up,open_gap_up,open_gap_up,open_gap_down,open_gap_down,open_gap_down,log_return,shift,shift,shift,shift,shift,gap,gap
,AZN.L,HSBA.L,ULVR.L,AZN.L,HSBA.L,ULVR.L,AZN.L,HSBA.L,ULVR.L,^VIX,shift 0,shift 1,shift 2,shift 3,shift 4,open_gap_up,open_gap_down
Date,,,,,,,,,,,,,,,,,
2003-06-24,-0.015936592262812414,0.0,-0.028690581287484845,0,0,0,0,0,0,0.022418047716888233,-0.006626766997267018,-0.017507769046709244,0.006898598761184731,-0.0181092674492818,0.003953633141829871,0,0
2003-06-25,-0.015236862540801414,-0.018006143407167597,0.01435920882688734,0,0,0,0,0,0,-0.015733336828176396,0.00172227189707838,-0.006626766997267018,-0.017507769046709244,0.006898598761184731,-0.0181092674492818,0,0
2003-06-26,-0.0028600632366267377,0.0027991426663915237,-0.004115244936403662,0,0,0,0,0,0,-0.03991441237044206,-0.00646148831036709,0.00172227189707838,-0.006626766997267018,-0.017507769046709244,0.006898598761184731,0,0
2003-06-27,0.0064672820402629765,-0.0027778576562564115,0.00823052425428914,0,0,0,0,0,0,-0.012448281827057412,0.006436941309806783,-0.00646148831036709,0.00172227189707838,-0.006626766997267018,-0.017507769046709244,0,0
2003-06-30,-0.012270092591814134,-0.0027893827413774915,-0.006198329550174254,0,0,0,0,0,0,0.010816535652580212,-0.009038238501130733,0.006436941309806783,-0.00646148831036709,0.00172227189707838,-0.006626766997267018,0,0
2003-07-01,-0.02664603941829577,-0.02050274277809688,-0.015666078994811507,1,1,1,0,0,0,-0.051575921369159956,-0.016835721801960444,-0.009038238501130733,0.006436941309806783,-0.00646148831036709,0.00172227189707838,0,0
2003-07-02,0.0008319468033924966,0.0,-0.005173304813344607,0,0,0,0,0,0,0.006325842789120568,0.010789486174405965,-0.016835721801960444,-0.009038238501130733,0.006436941309806783,-0.00646148831036709,0,0
2003-07-03,0.038740828316430616,-0.004228257636371068,-0.012474212690051887,0,1,0,0,0,0,0.003099148503593438,0.004457381682642346,0.010789486174405965,-0.016835721801960444,-0.009038238501130733,0.006436941309806783,0,0
2003-07-07,0.019765181679658544,0.01796871481930459,0.009312018448915082,0,0,0,1,0,0,0.003495618848285298,0.013166710354737517,0.004457381682642346,0.010789486174405965,-0.016835721801960444,-0.009038238501130733,0,0
2003-07-08,-0.010772096981911294,0.0006790411340496218,-0.0010294241703730906,0,0,0,0,0,0,-0.024341950299986558,-0.00029452436281419904,0.013166710354737517,0.004457381682642346,0.010789486174405965,-0.016835721801960444,0,0
2003-07-09,-0.023350497314971307,-0.0067612567128772965,0.0,1,0,0,0,0,0,-0.029666484227192327,-0.0046504633031050225,-0.00029452436281419904,0.013166710354737517,0.004457381682642346,0.010789486174405965,0,0
2003-07-10,-0.012495281667742062,-0.0033978966400974105,0.002055449050549628,0,0,0,1,0,0,-0.0036410804041679262,-0.006408113063145235,-0.0046504633031050225,-0.00029452436281419904,0.013166710354737517,0.004457381682642346,0,0
2003-07-11,0.00869914540828989,0.008163253851827324,0.0032874367121451696,0,0,0,0,0,0,-0.01504599538153135,0.007246330857986043,-0.006408113063145235,-0.0046504633031050225,-0.00029452436281419904,0.013166710354737517,0,0
2003-07-14,-0.0003905487259169992,0.01735702553007855,0.005089169093480475,0,0,0,0,0,0,0.03691612347908777,0.016981240073106044,0.007246330857986043,-0.006408113063145235,-0.0046504633031050225,-0.00029452436281419904,0,0
2003-07-15,-0.03417940381269476,0.010561174226318193,-0.006116190029197852,0,0,0,0,0,0,-0.007643427065495047,-0.006099603936642905,0.016981240073106044,0.007246330857986043,-0.006408113063145235,-0.0046504633031050225,0,0
2003-07-16,-0.0056864491165583555,-0.011136739999320595,0.003050370072118965,0,0,0,0,0,0,0.0025336291880736243,-0.006210568654317594,-0.006099603936642905,0.016981240073106044,0.007246330857986043,-0.006408113063145235,0,0
2003-07-17,-0.0036892847747957325,-0.0013211337726971183,0.0071175178585092995,0,0,0,0,0,0,0.020990280465402033,-0.005040766911817839,-0.006210568654317594,-0.006099603936642905,0.016981240073106044,0.007246330857986043,0,0
2003-07-18,0.000411607332421841,0.006570326232928877,0.017025864734690966,1,0,0,0,0,0,-0.0524960667939377,0.004083710911742675,-0.005040766911817839,-0.006210568654317594,-0.006099603936642905,0.016981240073106044,0,0
2003-07-21,-0.027195742808490055,-0.01576903530631139,-0.005934699404336846,0,0,0,0,0,0,-0.014056395002081057,-0.007120424871405892,0.004083710911742675,-0.005040766911817839,-0.006210568654317594,-0.006099603936642905,0,0
2003-07-22,0.008711940602021536,0.0,0.013793310188078169,0,0,0,0,0,0,-0.03485746531340301,0.008739485118681068,-0.007120424871405892,0.004083710911742675,-0.005040766911817839,-0.006210568654317594,0,0
2003-07-23,0.00696296075525002,-0.010631255895259881,0.009737151736559368,0,0,0,0,0,0,-0.04202304999113004,0.0016654136417192488,0.008739485118681068,-0.007120424871405892,0.004083710911742675,-0.005040766911817839,0,0
2003-07-24,0.019324272826402842,0.001995214477958362,-0.011616816691709206,0,0,0,0,0,0,0.012442656316249906,0.015323109614900497,0.0016654136417192488,0.008739485118681068,-0.007120424871405892,0.004083710911742675,0,0
2003-07-25,-0.002402884616310315,-0.0006685978634004746,-0.005269847332296576,0,1,1,0,0,0,-0.04677608530685566,-0.004443998641337308,0.015323109614900497,0.0016654136417192488,0.008739485118681068,-0.007120424871405892,0,0
2003-07-28,-0.01571662413322023,-0.002648897095605746,-0.01804496495066926,0,0,0,0,0,0,-0.017814231606089644,0.004251119777785547,-0.004443998641337308,0.015323109614900497,0.0016654136417192488,0.008739485118681068,0,0
2003-07-29,-0.003246756098869981,0.0,-0.00888894741724604,0,0,0,0,0,0,0.0037563604117967922,-0.0028482012461217626,0.004251119777785547,-0.004443998641337308,0.015323109614900497,0.0016654136417192488,0,0
2003-07-30,0.012116464871124711,0.0066093173534096505,0.015748297363492616,0,0,0,0,0,0,-0.0015901821352917924,0.001014760593807226,-0.0028482012461217626,0.004251119777785547,-0.004443998641337308,0.015323109614900497,0,0
2003-07-31,-0.0032167297540137475,0.009787915405402196,-0.0058593560357236285,0,0,0,1,0,0,0.03498138383418724,0.003808012197418737,0.001014760593807226,-0.0028482012461217626,0.004251119777785547,-0.004443998641337308,0,0
2003-08-01,-0.008196767204178515,-0.011057060670297422,-0.009842683545442238,0,0,0,0,0,0,0.03381849076593002,-0.014197030455541429,0.003808012197418737,0.001014760593807226,-0.0028482012461217626,0.004251119777785547,0,0
2003-08-04,-0.018197359051907242,0.013596862182655586,-0.00197428612595627,0,0,0,0,0,0,-0.04099120425963807,0.00041475765978475415,-0.014197030455541429,0.003808012197418737,0.001014760593807226,-0.0028482012461217626,0,0
2003-08-05,0.007869164649343572,-0.004526303489777009,-0.008862687897068821,0,0,0,0,0,0,0.04832729355253855,0.0050844648819365675,0.00041475765978475415,-0.014197030455541429,0.003808012197418737,0.001014760593807226,0,0
2003-08-06,-0.013730192811902244,0.004570727382941486,0.011881255941585159,0,0,0,0,0,0,-0.07868222179704912,-0.012354601624876064,0.0050844648819365675,0.00041475765978475415,-0.014197030455541429,0.003808012197418737,0,0
2003-08-07,0.017464061318754994,-0.0032541522676876704,0.002939773514357351,0,0,0,0,0,0,-0.05986944380259112,0.006171999830906584,-0.012354601624876064,0.0050844648819365675,0.00041475765978475415,-0.014197030455541429,0,0
2003-08-08,0.023568746372695685,0.008466403626730267,0.02803476228722216,0,1,0,0,0,0,-0.009652121163176444,0.012664775546209992,0.006171999830906584,-0.012354601624876064,0.0050844648819365675,0.00041475765978475415,0,0
2003-08-11,-0.010058423164106796,-0.0025705876575441025,-0.005730639831752258,0,1,0,0,0,0,-0.014576830554529374,0.006943481707464375,0.012664775546209992,0.006171999830906584,-0.012354601624876064,0.0050844648819365675,0,0
2003-08-12,-0.00320898791218126,0.0012714026585812855,0.0067404580388352245,1,1,0,0,0,0,-0.06317890379129071,0.002128578355784073,0.006943481707464375,0.012664775546209992,0.006171999830906584,-0.012354601624876064,0,0
2003-08-13,0.004346973847656346,0.0056444881991400435,-0.0028942874654876802,0,0,0,0,0,0,0.024812545467584667,-0.0011713428235675392,0.002128578355784073,0.006943481707464375,0.012664775546209992,0.006171999830906584,0,0
2003-08-14,0.0170480688347766,0.02353055047991566,0.007662896131030109,0,0,0,0,0,0,-0.026183691504678915,0.013565477224009142,-0.0011713428235675392,0.002128578355784073,0.006943481707464375,0.012664775546209992,0,0
2003-08-15,-0.004617168648802836,0.004298475463185974,0.010441434491662639,0,0,0,0,0,0,-0.020585730190285745,0.002239220376153334,0.013565477224009142,-0.0011713428235675392,0.002128578355784073,0.006943481707464375,0,0
2003-08-18,-0.0019353596131889623,0.0036651771295250083,-0.012281697299357092,0,0,0,0,0,0,-0.02927032883398454,0.005822091533934932,0.002239220376153334,0.013565477224009142,-0.0011713428235675392,0.002128578355784073,0,0
2003-08-19,-0.0019436352085710144,-0.006713499916552993,-0.014320019229694536,0,0,0,0,1,0,-0.007252425617143864,-0.004998377913530753,0.005822091533934932,0.002239220376153334,0.013565477224009142,-0.0011713428235675392,0,0
2003-08-20,-0.018218325665197467,-0.006868605642060547,-0.006747061007309282,0,1,0,0,0,0,-0.013931682798406135,-0.007888353296949068,-0.004998377913530753,0.005822091533934932,0.002239220376153334,0.013565477224009142,0,0
2003-08-21,-0.023482860441992326,0.003095019868944457,0.005791592813757607,0,0,0,0,0,0,0.011274119726780267,0.0014453669131949303,-0.007888353296949068,-0.004998377913530753,0.005822091533934932,0.002239220376153334,0,0
2003-08-22,-0.023046287486051337,0.0030797683189338894,0.014402624330575903,0,0,0,0,0,1,0.044647783945218546,0.0005680645811593897,0.0014453669131949303,-0.007888353296949068,-0.004998377913530753,0.005822091533934932,0,0
2003-08-26,0.020211040616130615,-0.009894878980644794,-0.004828583130660405,0,0,0,0,0,0,-0.014264158561068123,-0.011543212704774474,0.0005680645811593897,0.0014453669131949303,-0.007888353296949068,-0.004998377913530753,0,0
2003-08-27,0.023700647426201652,0.0,0.004833250587629641,0,0,0,0,0,0,-0.03996437083007794,0.006918131715569039,-0.011543212704774474,0.0005680645811593897,0.0014453669131949303,-0.007888353296949068,0,0
2003-08-28,0.0051393669160588245,-0.000615591346474692,-0.01752722612564264,0,1,1,0,0,0,-0.032475604287959564,-0.0019989303789270194,0.006918131715569039,-0.011543212704774474,0.0005680645811593897,0.0014453669131949303,0,0
2003-08-29,-0.043879045370084385,-0.01040077659618947,-0.001941807520946018,1,0,0,0,0,0,0.005382062212927605,-0.008828735533112433,-0.0019989303789270194,0.006918131715569039,-0.011543212704774474,0.0005680645811593897,1,0
2003-09-02,-0.005217752154793888,-0.002441986739746288,-0.008725213097385356,1,1,1,0,0,0,-0.015131987598639087,0.0,-0.008828735533112433,-0.0019989303789270194,0.006918131715569039,-0.011543212704774474,0,0
2003-09-03,0.022065513049752104,0.0012084086285574914,-0.0009638320213759396,0,0,0,0,0,0,0.006709757721018659,0.013630446736804042,0.0,-0.008828735533112433,-0.0019989303789270194,0.006918131715569039,0,0
2003-09-04,0.01008151229658359,-0.0072817051295247385,0.003842370226330687,1,0,0,0,0,0,-0.045450541852357196,-0.0031254753195216773,0.013630446736804042,0.0,-0.008828735533112433,-0.0019989303789270194,0,0
2003-09-05,0.01214897251042267,0.0018343533251482746,-0.0038314342057546476,0,0,0,0,0,0,-0.02553788990628617,0.0019751689057209572,-0.0031254753195216773,0.013630446736804042,0.0,-0.008828735533112433,0,0
2003-09-08,0.0048973539207902705,0.006684940640026599,0.01051127863595492,0,0,0,0,0,0,-0.0021881304552691895,0.008164433347907367,0.0019751689057209572,-0.0031254753195216773,0.013630446736804042,0.0,0,0
2003-09-09,0.007884403524149056,-0.0109623173856354,-0.016183147282276312,0,0,0,0,0,0,0.019823892688364077,-0.006591934882914002,0.008164433347907367,0.0019751689057209572,-0.0031254753195216773,0.013630446736804042,0,0
2003-09-10,0.008570948686560872,-0.0030855565785980147,0.006682544360953199,0,0,0,0,0,0,0.038201741780243,-0.0027712100138528274,-0.006591934882914002,0.008164433347907367,0.0019751689057209572,-0.0031254753195216773,0,0
2003-09-11,-0.004862549322888157,0.003095019868944457,0.019877641917177332,0,0,0,0,0,0,-0.0317000380661366,-0.0023309528706930093,-0.0027712100138528274,-0.006591934882914002,0.008164433347907367,0.0019751689057209572,0,0
2003-09-12,-0.0037565784222010233,-0.011124925980550152,0.0009323782680879322,0,0,0,0,0,0,-0.09686627756098494,-0.001037828070746966,-0.0023309528706930093,-0.0027712100138528274,-0.006591934882914002,0.008164433347907367,0,0
2003-09-15,-0.01246946064212206,0.0,0.010208860515571388,0,0,0,0,0,0,0.006765629090227617,0.005436162081283508,-0.001037828070746966,-0.0023309528706930093,-0.0027712100138528274,-0.006591934882914002,0,0
2003-09-16,0.006443077055290967,0.016029868075395158,0.0027738592537408556,0,0,0,0,0,0,-0.04923904065654633,0.008902054860249961,0.005436162081283508,-0.001037828070746966,-0.0023309528706930093,-0.0027712100138528274,0,0
2003-09-17,-0.0003761519698292159,-0.007326074550604619,-0.002756121853856546,0,0,0,0,0,0,0.006633464394518614,-0.001396648271720976,0.008902054860249961,0.005436162081283508,-0.001037828070746966,-0.0023309528706930093,0,0
2003-09-18,-0.0003760105327250263,0.013406695342145973,0.010133620959419451,0,0,0,0,0,0,-0.03192652621040057,0.005042053229666414,-0.001396648271720976,0.008902054860249961,0.005436162081283508,-0.001037828070746966,0,0
2003-09-19,-0.011282556690311684,-0.012262483781452642,-0.02220264541542988,0,0,0,0,1,0,-0.016398388455506605,-0.013463155626074703,0.005042053229666414,-0.001396648271720976,0.008902054860249961,0.005436162081283508,0,0
2003-09-22,-0.009149892276333898,0.005595185583253989,0.005639181783749529,0,0,0,0,0,0,0.029436656880546776,-0.006788270074297263,-0.013463155626074703,0.005042053229666414,-0.001396648271720976,0.008902054860249961,0,0
2003-09-23,-0.00920251893116167,-0.009302219724563809,-0.015094673158567095,0,1,0,0,0,0,-0.022347326294962194,-0.0015384799776559177,-0.006788270074297263,-0.013463155626074703,0.005042053229666414,-0.001396648271720976,0,0
2003-09-24,-0.01741193147682236,0.006116227541450611,0.008494624382910819,0,0,0,0,0,0,0.08299232078033712,0.003475892141608105,-0.0015384799776559177,-0.006788270074297263,-0.013463155626074703,0.005042053229666414,0,0
2003-09-25,-0.0011757790890121727,-0.0024510504119257827,0.0,0,0,0,0,0,0,0.05304446535646155,-0.008105584784229337,0.003475892141608105,-0.0015384799776559177,-0.006788270074297263,-0.013463155626074703,0,0
2003-09-26,0.0031397200046678463,-0.006796460671116319,0.0018922059723355436,0,0,1,0,0,0,-0.0022467384940544955,-0.010790504869362786,-0.008105584784229337,0.003475892141608105,-0.0015384799776559177,-0.006788270074297263,0,0
2003-09-29,-0.008243422539506154,0.001862741347396258,-0.021668288850186873,0,0,0,0,0,0,-0.05302231496574606,-0.0034699429586162356,-0.010790504869362786,-0.008105584784229337,0.003475892141608105,-0.0015384799776559177,0,0
2003-09-30,-0.004709584843085237,-0.018727140033260634,-0.024977307421126686,0,0,0,0,0,0,0.030386537806810523,-0.012485016426474998,-0.0034699429586162356,-0.010790504869362786,-0.008105584784229337,0.003475892141608105,0,0
2003-10-01,0.008573708014560187,0.016189575114626886,0.010643604331121125,1,0,0,0,0,0,-0.07934879955078845,0.018861437832559426,-0.012485016426474998,-0.0034699429586162356,-0.010790504869362786,-0.008105584784229337,0,0
2003-10-02,-0.0019182818082687243,0.013969219757557572,-0.0019119998800290058,0,0,0,0,0,0,-0.020462304125560687,0.009524653590371428,0.018861437832559426,-0.012485016426474998,-0.0034699429586162356,-0.010790504869362786,0,0
2003-10-03,0.04217492505071293,0.014992701205444325,0.008591938997773848,0,0,0,0,0,0,-0.022313325747221342,0.015301285577038007,0.009524653590371428,0.018861437832559426,-0.012485016426474998,-0.0034699429586162356,0,0
2003-10-06,-0.0033290210141609126,-0.002964722054777642,-0.000954735612717422,0,0,0,0,0,0,-0.05872335120327211,-0.0009128878571206152,0.015301285577038007,0.009524653590371428,0.018861437832559426,-0.012485016426474998,0,0
2003-10-07,-0.013033139240933233,0.014771400701009503,0.0009502000618167487,0,0,0,0,0,0,-0.03691946766535998,0.00044483261805834705,-0.0009128878571206152,0.015301285577038007,0.009524653590371428,0.018861437832559426,0,0
2003-10-08,0.004891825371254158,-0.010619536647048592,-0.022084419058807588,0,0,0,0,0,0,-0.004162332887333667,-0.0007961741527462881,0.00044483261805834705,-0.0009128878571206152,0.015301285577038007,0.009524653590371428,0,0
2003-10-09,0.005967940129945642,0.014126340575778294,0.009652561259235562,0,0,0,0,0,0,0.01660897899101631,0.010556417212501001,-0.0007961741527462881,0.00044483261805834705,-0.0009128878571206152,0.015301285577038007,0,0
2003-10-10,-0.002228827074232876,-0.002348863202799323,0.007662896131030109,0,0,0,0,0,0,-0.02515515581791453,-0.000672448952650923,0.010556417212501001,-0.0007961741527462881,0.00044483261805834705,-0.0009128878571206152,0,0
2003-10-13,0.005214164513500503,0.007613474570861494,0.0009555429721413058,0,0,0,0,0,0,-0.003980761698083191,0.011829500667587775,-0.000672448952650923,0.010556417212501001,-0.0007961741527462881,0.00044483261805834705,0,0
2003-10-14,-0.0022197567383129995,-0.004106733014374972,-0.014320019229694536,0,0,0,0,0,0,-0.0017255557288167436,-0.006485397679206125,0.011829500667587775,-0.000672448952650923,0.010556417212501001,-0.0007961741527462881,0,0
2003-10-15,-0.007380107297622646,0.012255869466851678,0.009542139059590596,0,0,0,0,0,1,-0.002258555906025622,0.007974328396214455,-0.006485397679206125,0.011829500667587775,-0.000672448952650923,0.010556417212501001,0,0
2003-10-16,0.00517752635893542,-0.0070012288366948765,-0.0009601303021006433,0,0,0,0,0,0,-0.02243403745453446,-0.006683060844456192,0.007974328396214455,-0.006485397679206125,0.011829500667587775,-0.000672448952650923,0,0
2003-10-17,0.018583154548913457,-0.009979487793829962,0.0019102785848587166,0,0,0,0,0,0,0.03758762935380581,0.0009903163264968714,-0.006683060844456192,0.007974328396214455,-0.006485397679206125,0.011829500667587775,0,0
2003-10-20,0.0,0.019192265161241492,-0.07227288740521201,0,0,0,0,0,0,-0.045879560575697406,0.0008284085373658122,0.0009903163264968714,-0.006683060844456192,0.007974328396214455,-0.006485397679206125,0,0
2003-10-21,-0.003228702356372334,0.006857201744699776,0.02319831566092159,0,0,0,0,0,0,-0.03619502944373773,0.0011034288793441895,0.0008284085373658122,0.0009903163264968714,-0.006683060844456192,0.007974328396214455,0,0
2003-10-22,-0.012646961700767421,-0.011461364621666532,-0.011027742069483749,0,0,0,1,1,0,0.0327898048325305,-0.01544380775396589,0.0011034288793441895,0.0008284085373658122,0.0009903163264968714,-0.006683060844456192,0,0
2003-10-23,0.04817610212987253,-0.009495471061362531,0.007067216607247268,0,0,0,0,0,0,-0.04587706448014259,-0.010650104366857607,-0.01544380775396589,0.0011034288793441895,0.0008284085373658122,0.0009903163264968714,0,0
2003-10-24,-0.007042282625412923,0.007726769621951733,-0.006054582965897584,1,0,0,0,0,0,-0.03003567992926183,-0.0002830916343216146,-0.010650104366857607,-0.01544380775396589,0.0011034288793441895,0.0008284085373658122,0,0
2003-10-27,-0.0041753714104806215,0.0023711405673360196,0.0020202644711093303,0,1,0,0,0,0,0.004441979925965479,0.0028973802044666716,-0.0002830916343216146,-0.010650104366857607,-0.01544380775396589,0.0011034288793441895,0,0
2003-10-28,-0.014268555977929084,0.008115889788983525,0.0010085483687683283,0,0,0,0,0,0,-0.05606791673959841,0.005067958196751833,0.0028973802044666716,-0.0002830916343216146,-0.010650104366857607,-0.01544380775396589,0,0
2003-10-29,-0.009807434127176851,0.012578815453595597,-0.023315794813348667,0,0,0,0,0,0,-0.02524172881404494,-0.0016863908966776046,0.005067958196751833,0.0028973802044666716,-0.0002830916343216146,-0.010650104366857607,0,0
2003-10-30,0.00035341933571599423,0.011344501422016132,0.016211144704099584,0,0,0,0,0,0,0.01791824279423106,0.008217940543377473,-0.0016863908966776046,0.005067958196751833,0.0028973802044666716,-0.0002830916343216146,0,0
2003-10-31,-0.016837223836230618,-0.0033841140263356356,0.00799207531125258,0,1,0,0,0,0,-0.0006209393911963369,-0.0030971218067547437,0.008217940543377473,-0.0016863908966776046,0.005067958196751833,0.0028973802044666716,0,0
2003-11-03,0.004344684604011113,0.01544429319071406,0.008933061777239472,0,0,0,0,0,0,0.013382153413647818,0.010440687631261993,-0.0030971218067547437,0.008217940543377473,-0.0016863908966776046,0.005067958196751833,0,0
2003-11-04,-0.005824552323936644,-0.012613242963105169,0.003940903850253149,0,0,0,1,0,1,-0.0012077572970935217,-0.0005310676675811013,0.010440687631261993,-0.0030971218067547437,0.008217940543377473,-0.0016863908966776046,0,0
2003-11-05,0.007366515816762426,-0.00947869731317811,0.012916237630232624,0,0,0,0,0,0,-0.007680933437409641,-0.0062313933309439806,-0.0005310676675811013,0.010440687631261993,-0.0030971218067547437,0.008217940543377473,0,0
2003-11-06,0.010969031370573937,0.006174607673346481,0.005899686436597282,0,0,0,0,0,0,-0.015412292667636955,0.00482181209922566,-0.0062313933309439806,-0.0005310676675811013,0.010440687631261993,-0.0030971218067547437,0,0
2003-11-07,0.004346258199911111,0.016602408174968667,0.011627967434242447,0,0,0,1,0,0,0.01787897143097583,0.012113491593750752,0.00482181209922566,-0.0062313933309439806,-0.0005310676675811013,0.010440687631261993,0,0
2003-11-10,-0.020352228848898535,-0.0049738220702368035,0.0,0,0,0,0,0,0,-0.009601885003151126,-0.00805172524908354,0.012113491593750752,0.00482181209922566,-0.0062313933309439806,-0.0005310676675811013,0,0
2003-11-11,0.015098795399343572,0.005546404001471599,0.003846170573347273,0,0,0,0,0,0,-0.03363537189968934,0.0007598321989743658,-0.00805172524908354,0.012113491593750752,0.00482181209922566,-0.0062313933309439806,0,0
2003-11-12,0.0003667705891105811,0.0005556477280408826,0.0038314342057546753,1,1,0,0,0,0,-0.05967601043366479,0.006011607137868093,0.0007598321989743658,-0.00805172524908354,0.012113491593750752,0.00482181209922566,0,0
2003-11-13,0.0018086458176885646,-0.0033020878732361774,-0.020144601578023936,0,0,0,0,0,0,-0.03460965648347516,0.0004116567948389831,0.006011607137868093,0.0007598321989743658,-0.00805172524908354,0.012113491593750752,0,0
2003-11-14,0.0231121398757484,-0.005509656236200515,0.0019324268248363846,0,0,0,1,1,0,0.018469478010523434,0.005473217767889446,0.0004116567948389831,0.006011607137868093,0.0007598321989743658,-0.00805172524908354,0,0
2003-11-17,-0.011449141164028067,-0.007317761446696719,-0.009765679350987488,0,0,0,0,0,0,0.025042190188013572,-0.013301652940159118,0.005473217767889446,0.0004116567948389831,0.006011607137868093,0.0007598321989743658,0,0
2003-11-18,0.008602203582663068,-0.003927026773125624,-0.010821612244212655,0,0,0,0,0,0,0.05485248234890411,0.0036349291866010214,-0.013301652940159118,0.005473217767889446,0.0004116567948389831,0.006011607137868093,0,0
2003-11-19,-0.01926281621694476,-0.011415649631325327,0.010875106060006525,0,0,0,0,0,0,-0.01792352488199466,-0.006288889240880125,0.0036349291866010214,-0.013301652940159118,0.005473217767889446,0.0004116567948389831,0,0
2003-11-20,-0.0007369197091041555,-0.02071430178356646,0.0019589243471440252,0,0,0,1,0,0,0.020223628984491135,-0.004493117910092762,-0.006288889240880125,0.0036349291866010214,-0.013301652940159118,0.005473217767889446,0,0
2003-11-21,0.011215070820140003,0.014900086654021441,-0.004899557025792224,0,0,0,0,0,0,-0.005254892957936775,0.0025501346844219713,-0.004493117910092762,-0.006288889240880125,0.0036349291866010214,-0.013301652940159118,0,0
2003-11-24,0.0,0.01801853819170228,0.013658737427863263,0,0,0,0,0,0,-0.08092442549779919,0.014572603264375152,0.0025501346844219713,-0.004493117910092762,-0.006288889240880125,0.0036349291866010214,0,0
2003-11-25,-0.013353314143696643,-0.0011149366933769017,0.005791592813757607,0,0,0,0,0,0,-0.04046289647882344,0.0014592994557780276,0.014572603264375152,0.0025501346844219713,-0.004493117910092762,-0.006288889240880125,0,0
2003-11-26,-0.007122804247161672,-0.015224459685024425,-0.01065380700861204,0,0,0,0,0,0,0.007421118246328524,-0.004178584419061801,0.0014592994557780276,0.014572603264375152,0.0025501346844219713,-0.004493117910092762,0,0
2003-11-28,-0.011303812901200153,-0.005094815709852246,-0.011811197328766372,0,1,0,0,0,0,-0.011574940958796631,-0.00425107194532227,-0.004178584419061801,0.0014592994557780276,0.014572603264375152,0.0025501346844219713,0,0
2003-12-01,0.000751597179312122,0.007276799639259623,-0.0009887153345151355,1,0,0,0,0,0,0.0017905517431195744,0.01540141989325226,-0.00425107194532227,-0.004178584419061801,0.0014592994557780276,0.014572603264375152,0,0
2003-12-02,-0.024079417733143305,-0.012968935417808277,0.0019960695965814683,0,0,0,0,0,0,-0.03739874531645828,-0.007077160465780523,0.01540141989325226,-0.00425107194532227,-0.004178584419061801,0.0014592994557780276,0,0
2003-12-03,0.020019554338482227,0.005086257074813234,0.004008033751643299,0,0,0,0,0,0,0.03363198373363615,0.0029871752142554336,-0.007077160465780523,0.01540141989325226,-0.00425107194532227,-0.004178584419061801,0,0
2003-12-04,0.004139234508179089,-0.0017020168692117193,-0.006018035630784689,0,0,0,0,0,0,-0.010982435697789252,-0.0031469785795101906,0.0029871752142554336,-0.007077160465780523,0.01540141989325226,-0.00425107194532227,0,0
2003-12-05,0.006019581758385908,-0.003414931344914958,0.00804824756236509,0,0,0,0,0,0,0.019498397345618212,-0.0025614511242954435,-0.0031469785795101906,0.0029871752142554336,-0.007077160465780523,0.01540141989325226,0,0
2003-12-08,-0.007547205635382966,0.003438334858997175,0.0020059698745695884,0,0,0,0,0,0,-0.05927216149167835,-0.0016501345527470954,-0.0025614511242954435,-0.0031469785795101906,0.0029871752142554336,-0.007077160465780523,0,0
2003-12-09,-0.016000341346441075,-0.0022817079790727456,-0.006005987732380793,0,0,0,0,0,0,0.05839370606739464,0.0045312783644395165,-0.0016501345527470954,-0.0025614511242954435,-0.0031469785795101906,0.0029871752142554336,0,0
2003-12-10,0.004597709248629549,-0.01148126380526508,-0.0030166305297581694,0,1,0,0,0,0,0.01182118959908937,-0.010143562661745296,0.0045312783644395165,-0.0016501345527470954,-0.0025614511242954435,-0.0031469785795101906,0,0
2003-12-11,0.0003824823148562337,-0.004571404880148702,-0.006066715840692336,0,0,0,0,0,0,-0.0703866698009907,-0.0009461728456579156,-0.010143562661745296,0.0045312783644395165,-0.0016501345527470954,-0.0025614511242954435,0,0
2003-12-12,-0.017358198609757864,0.0017148242624453226,0.002016080592469915,1,1,1,0,0,0,0.013497095127104567,0.0037563083612868263,-0.0009461728456579156,-0.010143562661745296,0.0045312783644395165,-0.0016501345527470954,0,0
2003-12-15,-0.01239365205496301,-0.01591843983484498,0.0,0,0,0,0,0,0,0.08664207186726229,9.19780899629137e-05,0.0037563083612868263,-0.0009461728456579156,-0.010143562661745296,0.0045312783644395165,0,0
2003-12-16,0.005828654543032213,0.0005768838003402054,0.009960217508759524,0,0,0,0,0,0,-0.08076677558562298,-0.0034558265011906523,9.19780899629137e-05,0.0037563083612868263,-0.0009461728456579156,-0.010143562661745296,0,0
2003-12-17,-0.013626841189991447,-0.007507944728024961,0.010842838314935346,0,0,0,0,0,0,-0.03407275359441942,0.0048807986283517695,-0.0034558265011906523,9.19780899629137e-05,0.0037563083612868263,-0.0009461728456579156,0,0
2003-12-18,0.022481566994917063,0.003470153002042993,-0.011846177441708275,0,0,0,0,0,0,0.03590935079339507,0.009849730406143467,0.0048807986283517695,-0.0034558265011906523,9.19780899629137e-05,0.0037563083612868263,0,0
2003-12-19,0.0057306747089850745,0.018884650837559854,0.0019783004190687785,0,0,0,0,0,0,-0.014510518909073927,0.003405379395403098,0.009849730406143467,0.0048807986283517695,-0.0034558265011906523,9.19780899629137e-05,0,0
